LSFJOBID,argparse.shots,argparse.mode,argparse.pub,argparse.label,argparse.noisescalefactor,argparse.noisemodel,argparse.target,num_shots,estimator_precision,estimator_type,cpu_cores,time_start,lambda_noise,expectation_value,time_end,time_elapsed,CZ_gates,CZ_depth,fidelity
15292311,1000,4,adaptaqcaer_300_noise2p667_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8867279.pub.pkl,300,2.667,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-04 10 00 AM,2.667,-5.95112934,2025 06 01-10 07 02 AM,5:57:02.568754,209,129,0.99
15292311,1000,4,adaptaqcaer_300_noise2p667_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_526092.pub.pkl,300,2.667,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 42 21 AM,2.667,-5.90112728,2025 06 01-02 38 47 PM,5:56:26.049815,207,129,0.99
15292311,1000,4,adaptaqcaer_300_noise2p667_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_5470879.pub.pkl,300,2.667,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 43 33 AM,2.667,-5.93690241,2025 06 01-02 40 14 PM,5:56:40.412479,209,131,0.99
15292311,1000,4,adaptaqcaer_300_noise2p667_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_3863631.pub.pkl,300,2.667,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 42 13 AM,2.667,-5.90104897,2025 06 01-02 38 32 PM,5:56:18.924184,223,139,0.99
15292311,1000,4,adaptaqcaer_300_noise2p667_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_842041.pub.pkl,300,2.667,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 42 55 AM,2.667,-5.87716737,2025 06 01-02 39 35 PM,5:56:39.997468,223,143,0.99
15292311,1000,4,adaptaqcaer_300_noise2p667_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_3519289.pub.pkl,300,2.667,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-02 47 45 AM,2.667,-5.84845919,2025 06 01-08 44 22 AM,5:56:36.105881,221,143,0.99
15292311,1000,4,adaptaqcaer_300_noise2p667_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_3324878.pub.pkl,300,2.667,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-04 11 01 AM,2.667,-5.88975346,2025 06 01-10 08 20 AM,5:57:18.484780,217,139,0.99
15292311,1000,4,adaptaqcaer_300_noise2p667_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_98559.pub.pkl,300,2.667,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-04 12 21 AM,2.667,-5.89877135,2025 06 01-10 09 33 AM,5:57:11.622984,213,133,0.99
15292311,1000,4,adaptaqcaer_300_noise2p667_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_1689832.pub.pkl,300,2.667,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-02 57 17 AM,2.667,-5.91899374,2025 06 01-08 54 05 AM,5:56:48.246886,225,141,0.99
15292311,1000,4,adaptaqcaer_300_noise2p667_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_7427635.pub.pkl,300,2.667,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 42 51 AM,2.667,-5.84400017,2025 06 01-02 39 09 PM,5:56:18.625474,213,139,0.99
15292311,1000,4,adaptaqcaer_300_noise2p667_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8815610.pub.pkl,300,2.667,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 42 05 AM,2.667,-5.910047,2025 06 01-02 38 32 PM,5:56:26.125789,217,133,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_9248108.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-02 38 03 PM,3.0,-5.82155387,2025 06 01-08 35 09 PM,5:57:05.547939,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_6552799.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-02 36 21 PM,3.0,-5.81330456,2025 06 01-08 32 41 PM,5:56:19.509147,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_6502249.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-10 07 18 AM,3.0,-5.84550007,2025 06 01-04 06 17 PM,5:58:58.462724,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_6129635.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-02 36 22 PM,3.0,-5.85223831,2025 06 01-08 33 58 PM,5:57:36.150185,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_4187689.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-02 38 11 PM,3.0,-5.82222116,2025 06 01-08 34 19 PM,5:56:07.821635,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_9255102.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-10 09 49 AM,3.0,-5.8246754,2025 06 01-04 05 56 PM,5:56:07.064204,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_3547657.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-02 36 39 PM,3.0,-5.83193174,2025 06 01-08 33 00 PM,5:56:20.549646,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_4291808.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-02 36 24 PM,3.0,-5.81178138,2025 06 01-08 32 26 PM,5:56:01.752492,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_4774791.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-10 08 35 AM,3.0,-5.83863856,2025 06 01-04 05 02 PM,5:56:26.503254,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_1322673.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-04 10 08 PM,3.0,-5.78966494,2025 06 01-10 06 15 PM,5:56:06.750905,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_107529.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-02 36 20 PM,3.0,-5.81067724,2025 06 01-08 32 35 PM,5:56:14.674041,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_845230.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-02 36 21 PM,3.0,-5.80467963,2025 06 01-08 33 59 PM,5:57:38.517658,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_7171665.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-02 36 02 PM,3.0,-5.83194027,2025 06 01-08 32 18 PM,5:56:15.900399,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_6905996.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-02 36 19 PM,3.0,-5.86581966,2025 06 01-08 32 20 PM,5:56:01.211965,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_4932245.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-02 35 53 PM,3.0,-5.77721272,2025 06 01-08 32 02 PM,5:56:08.900766,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_1567343.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-02 39 25 PM,3.0,-5.8581339,2025 06 01-08 35 37 PM,5:56:12.108875,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_2262981.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-02 39 20 PM,3.0,-5.79029727,2025 06 01-08 35 23 PM,5:56:02.656857,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_5081416.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-11 16 42 AM,3.0,-5.88778843,2025 06 01-05 13 05 PM,5:56:22.432249,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_7261645.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-02 36 18 PM,3.0,-5.85363877,2025 06 01-08 32 15 PM,5:55:56.472308,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_1741585.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 36 01 PM,3.0,-5.90537468,2025 06 02-02 32 24 AM,5:56:22.305030,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_4043941.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 34 38 PM,3.0,-5.84050376,2025 06 02-02 31 37 AM,5:56:58.611463,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_2192122.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 32 57 PM,3.0,-5.83015319,2025 06 02-02 30 56 AM,5:57:58.714948,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_419393.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 32 51 PM,3.0,-5.86479226,2025 06 02-02 30 41 AM,5:57:49.606886,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_9080105.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 34 34 PM,3.0,-5.8634736,2025 06 02-02 30 51 AM,5:56:16.359867,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_7280694.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 36 05 PM,3.0,-5.85512088,2025 06 02-02 32 12 AM,5:56:07.258866,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_1666757.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-03 33 15 PM,3.0,-5.83486215,2025 06 01-09 29 36 PM,5:56:20.838501,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_3986696.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 32 41 PM,3.0,-5.83007345,2025 06 02-02 30 47 AM,5:58:05.554882,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_1081508.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 34 16 PM,3.0,-5.87406776,2025 06 02-02 30 30 AM,5:56:13.952723,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_4246586.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-10 02 04 PM,3.0,-5.82997313,2025 06 02-03 58 53 AM,5:56:49.175026,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_4667411.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 34 22 PM,3.0,-5.82513965,2025 06 02-02 30 45 AM,5:56:22.955050,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_5909762.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 32 44 PM,3.0,-5.81355473,2025 06 02-02 29 04 AM,5:56:19.859397,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_46992.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-03 40 03 PM,3.0,-5.84430558,2025 06 01-09 36 09 PM,5:56:05.302445,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_1511241.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 33 15 PM,3.0,-5.83963681,2025 06 02-02 29 19 AM,5:56:03.414766,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_6574364.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 34 12 PM,3.0,-5.8225396,2025 06 02-02 30 25 AM,5:56:13.249955,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_5402592.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 32 36 PM,3.0,-5.85978132,2025 06 02-02 28 40 AM,5:56:04.024176,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_7316144.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 32 33 PM,3.0,-5.8107599,2025 06 02-02 29 14 AM,5:56:40.584879,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_837791.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 33 53 PM,3.0,-5.82346008,2025 06 02-02 30 02 AM,5:56:08.476831,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_1567082.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 33 15 PM,3.0,-5.85633573,2025 06 02-02 29 34 AM,5:56:18.650083,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_5233292.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-10 00 24 PM,3.0,-5.86831562,2025 06 02-03 56 38 AM,5:56:13.423321,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8091549.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 34 14 PM,3.0,-5.77066861,2025 06 02-02 30 34 AM,5:56:19.757078,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8586822.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 33 20 PM,3.0,-5.82716433,2025 06 02-02 29 50 AM,5:56:29.369685,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_4271079.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 33 28 PM,3.0,-5.81144192,2025 06 02-02 29 56 AM,5:56:27.380093,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_7751583.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 34 15 PM,3.0,-5.85761647,2025 06 02-02 32 17 AM,5:58:01.298479,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8081575.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-09 36 24 PM,3.0,-5.81671079,2025 06 02-03 32 41 AM,5:56:16.760566,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8942207.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 39 29 PM,3.0,-5.82938309,2025 06 02-02 36 32 AM,5:57:02.518586,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_725427.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 35 13 PM,3.0,-5.8730178,2025 06 02-02 34 02 AM,5:58:48.742849,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_3023011.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 32 19 PM,3.0,-5.8373802,2025 06 02-02 28 43 AM,5:56:24.156179,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_999704.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-02 40 29 PM,3.0,-5.84106301,2025 06 01-08 36 28 PM,5:55:58.328536,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_4900439.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-02 40 39 PM,3.0,-5.83676583,2025 06 01-08 37 11 PM,5:56:31.896278,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_5176594.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 32 30 PM,3.0,-5.82211242,2025 06 02-02 28 37 AM,5:56:06.319476,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8637711.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 35 09 PM,3.0,-5.83413647,2025 06 02-02 30 53 AM,5:55:43.675634,243,153,0.99
15292311,1000,4,adaptaqcaer_300_noise3p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_3377781.pub.pkl,300,3.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-08 38 58 PM,3.0,-5.82106981,2025 06 02-02 35 07 AM,5:56:09.361438,243,153,0.99
